"","MESSAGE_BODY","MESSAGE_FAVORITES_COUNT","MESSAGE_POSTED_TIME","MESSAGE_RETWEET_COUNT","MESSAGE_ACTION","USER_GENDER","USER_FOLLOWERS_COUNT","USER_SCREEN_NAME","USER_CITY","X10"
"1151","@DeSalesMedia @ScoutMessengers @EthanDraddy @bk_de_gnyc @MsgrCassato  @boyscouts #Scouting #catholic http://t.co/iD1ALsFbSd","0","52:25.0","0","post","unknown","30","troop99brooklyn","Brooklyn",NA
"1152","RT @DeSalesMedia: The list keeps growing! Check out who's new to the Parish Network: it's Our Lady of Peace! http://t.co/nQF59hjdXA http://t.co/tB9zVBGue8","0","41:05.0","2","share","male","201","StJoseph_BK","NEW YORK CITY",NA
"1153",".@DeSalesMedia was proud to be a technology partner for @SFCNY's 54th Annual Charter Awards Dinner. http://t.co/m7UQEJVTtz","0","12:32.0","0","post","unknown","562","DeSalesMedia","Brooklyn",NA
"1154","At #WCDnyc keynote speaker Austen Ivereigh the author of ""The Great Reformer"" @DeSalesMedia @NETnyTV #PopeFrancis http://t.co/jAl8i6LiAQ","0","56:26.0","2","post","male","4517","jovenesdevalor","NEW YORK CITY",NA
"1155","RT @DeSalesMedia: Thanks #WCDnyc attendees who are livetweeting! Please share livestream link &amp; expand our event beyond #Brooklyn: http://t.co/8v3t5s3nzT","0","19:52.0","2","share","male","799","schillermatt",NA,NA
"1156","RT @DeMedievalist: #wcdnyc IN THE ARENA @BrooklynDiocese gives voice to the voiceless. Empowers the powerless. @DeSalesMedia @dobpress @BpDiMarzio @MonsignorH","0","32:36.0","4","share","unknown","595","DeSalesMedia","Brooklyn",NA
"1157","Kimberly Benn reporting live from #InTheArena #WCDnyc @TabletNewspaper @DeSalesMedia @NETnyTV http://t.co/c74Sl4Wrq3","0","04:46.0","3","post","female","44","berlykim22",NA,NA
"1158","RT @DeSalesMedia: That's it for us at #WCDnyc ! Thank you to everyone who made it out and for tuning in wherever you are! http://t.co/Ii6OzOOihX","0","24:37.0","7","share","unknown","43","SHSSRC","Brooklyn",NA
"1159","RT @DeSalesMedia: Thomas Mungeer, Pres. of NYS Troopers PBA presents award to @CardinalDolan for all his support of #EducationTaxCredit http://t.co/mzSqh8gWI4","0","20:24.0","3","share","unknown","7089","ThePBA","Albany",NA
"1160","RT @StJoseph_BK: LIVE: Bishop Massa thanks @Artdignam and @DeSalesMedia for their coverage of the Ordination #BrooklynBishops http://t.co/ecpKJqbHAo","0","47:58.0","2","share","unknown","567","NETnyTV","Brooklyn",NA
"1161","LIVE: Bishop Massa thanks @Artdignam and @DeSalesMedia for their coverage of the Ordination #BrooklynBishops http://t.co/ecpKJqbHAo","1","57:18.0","2","post","male","249","StJoseph_BK","NEW YORK CITY",NA
"1162","RT @CatholicNewsSvc: Our friends at @DeSalesMedia are sponsoring this #PopeFrancis welcome in NYC http://t.co/uUs5nU1AAw (h/t @CNS_Rhina) http://t.co/pcPR0x8oop","0","09:06.0","32","share","male","290","NopeFrancis","City of London",NA
"1163","LIVE #PopeInUSA coverage: http://t.co/0xj5jZMGKu @desalesmedia @TabletNewspaper","0","16:09.0","1","post","unknown","732","CFBQ","NEW YORK CITY",NA
"1164","RT @DeSalesMedia: The @Pontifex Billboard is complete! It will only be up for a short time so go check it out! #PopeInUSA http://t.co/sniZltt8Tf","0","37:13.0","10","share","male","364","deadtotheworldm",NA,NA
"1165","PRESS for #PopeFrancis' departure from JFK on the move! @DeSalesMedia http://t.co/ka1et2J4S8 #PopeinNYC #PopeInPhilly http://t.co/7ssiCjLE8M","3","38:49.0","4","post","male","78","DeMedievalist","NEW YORK CITY",NA
"1166","Crowds at JFK waiting for departure of #PopeFrancis #PopeinNYC to #PopeInPhilly #PopeinUS @DeSalesMedia http://t.co/pAOIVbttDy","1","27:20.0","2","post","male","78","DeMedievalist","NEW YORK CITY",NA
"1167","Are you ready for #advent? Don't worry @DeSalesMedia has you covered. Daily Advent Videos ""Expecting Grace"" RT https://t.co/UHgWw83yrK","0","33:47.0","0","post","male","4285","DavidBisono","Brooklyn",NA
"1168","RT @DeSalesMedia: Happy 79th Birthday #PopeFrancis from @BrooklynDiocese! We're praying for you @Pontifex! Can't wait #PapaEnMexico! https://t.co/NYep2YwTAo","0","41:21.0","8","share","female","87","berlykim22",NA,NA
"1169","RT @DavidBisono: <e5><c0>Sigues a Dios porque quieres algo o porque quieres a Dios? https://t.co/4lM7jp2osR #Cuaresma2016 @DeSalesMedia https://t.<U+0089><db>_","0","23:42.0","3","share","male","4814","jovenesdevalor","NEW YORK CITY",NA
"1170","RT @TabletNewspaper: ICYMI: Pope Appeals Heart, Soul In Mexico https://t.co/jvqkCVpreX article by @austeni #PopeInMexico  @DeSalesMedia htt<U+0089><db>_","0","40:59.0","2","share","female","238","MariaPiaNegro",NA,NA
"1171","RT @DavidBisono: The new ""Too Blessed to be Stressed"" and @DiosNuncaDuerme Set on @NETnyTV in @StJoseph_BK New Season! @DeSalesMedia https:<U+0089><db>_","0","46:50.0","7","share","unknown","177","irener1275",NA,NA
"1172","RT @DeSalesMedia: Trevi Fountain in Rome to be dyed red for Christian Martyrs on 4/29. Via @cnalive: https://t.co/6nPlkhftoh https://t.co/2<U+0089><db>_","0","30:10.0","5","share","unknown","1197","TabletNewspaper","NEW YORK CITY",NA
"1173","RT @austeni: Compelling case by Msge Harrington of @DeSalesMedia for Church to invest in professional communication https://t.co/nkDD7BVfcY","0","11:48.0","4","share","unknown","1016","DeSalesMedia","Brooklyn",NA
"1174","RT @TimHarf: The @TabletNewspaper's @ewilkinson_ed at the @cshofdouglaston golf outing. @DeSalesMedia https://t.co/fGNR9AspQi","0","31:22.0","2","share","unknown","1019","DeSalesMedia","Brooklyn",NA
"1175","Oops! Louie helping to clean out the office! @DeSalesMedia https://t.co/OzEQgCg4bO","0","11:11.0","0","post","male","233","frgelfant","NEW YORK CITY",NA
"1176","RT @DeSalesMedia: Story of a group of students who worked to purchase Church bell for church in Haiti destroyed by the 2010 earthquake: http://t.co/yNYi9W9K17","0","25:35.0","1","share","unknown","697","TabletNewspaper","NEW YORK CITY",NA
"1177","RT @katie_lynn_rose: @currentsny reporters in the house!! #WCDnyc @aderkon @MichelleCPowers  @DeSalesMedia http://t.co/MFM0PtxjaI","0","13:27.0","3","share","male","323","aderkon","Brooklyn",NA
"1178","RT @DeSalesMedia: @NY_Arch: For this visit, we are looking forward to providing background info for those who are new to the Catholic media #WCDnyc","0","19:44.0","1","share","male","216","CafeconCristo","Brooklyn",NA
"1179","RT @DeMedievalist: #wcdnyc @DeSalesMedia @TabletNewspaper More needs to be done to promote intact family unit &amp; family life. Must be more than just talk","0","46:38.0","1","share","male","214","StJoseph_BK","NEW YORK CITY",NA
"1180","RT @DeMedievalist: #WCDnyc @ewilkinson_ed Pope strong on communicating issues. Strong position on family -where communication begins #inthearena @DeSalesMedia","0","31:39.0","3","share","unknown","43","SHSSRC","Brooklyn",NA
"1181","RT @berlykim22: Kimberly Benn reporting live from #InTheArena #WCDnyc @TabletNewspaper @DeSalesMedia @NETnyTV http://t.co/c74Sl4Wrq3","0","08:19.0","1","share","unknown","596","DeSalesMedia","Brooklyn",NA
"1182","RT @gallicho: Live-tweeting @BrooklynDiocese @DeSalesMedia World Communications Day #WCDnyc, feat. @austeni @GibsonWrites @JohnThavis Brace yourselves.","0","24:35.0","2","share","unknown","626","dobpress","Brooklyn",NA
"1183","#WCDnyc @DeSalesMedia @NY_Arch Pope will experience unique faith of Catholics in NY. Faithful will be inspired and asked to reflect","0","14:29.0","2","post","male","34","DeMedievalist","NEW YORK CITY",NA
"1184","RT @Bike4Vocations: Fr. Fitzgerald ask: Are you ready for a Prayer Challenge?   http://t.co/S2ufxm3qJJ  @DRVCvocations @DeSalesMedia  https://t.co/dzdTNSfKlc","0","37:52.0","1","share","unknown","7644","fr_gonzales","GONZALES",NA
"1185","RT @DeSalesMedia: Come and show your support for the #EducationTaxCredit today outside Cathy Nolan's offices in Ridgewood and Sunnyside at 3:30 PM!","0","05:20.0","1","share","unknown","217","BrooklynDiocese","Brooklyn",NA
"1186","RT @Bike4Vocations: It was so wonderful to be at St. Elizabeth's! @DRVCvocations @DeSalesMedia  https://t.co/ixmiChjuyW","0","09:11.0","1","share","female","539","littleflowr",NA,NA
"1187","RT @DeSalesMedia: Thanks to everyone who braved the rain to support #EducationTaxCredit at Cathy Nolan's offices! http://t.co/MlgIb2t6Nr","0","16:06.0","7","share",NA,"232","StJoseph_BK","NEW YORK CITY",NA
"1188","RT @DeSalesMedia: #PapaEnUSA #PopeInUS https://t.co/q7qtVKIrBq","0","23:18.0","1","share",NA,"271","StJoseph_BK","NEW YORK CITY",NA
"1189","RT @dobpress: .@BrooklynDiocese's @DeSalesMedia to welcome Pope Francis w/ largest painted billboard of NYC: http://t.co/bHyGBKpmy1 #PopeInUSA #PapaEnUSA","0","16:34.0","5","share","female","95","katie_lynn_rose","Brooklyn",NA
"1190","Our friends at @DeSalesMedia are sponsoring this #PopeFrancis welcome in NYC http://t.co/uUs5nU1AAw (h/t @CNS_Rhina) http://t.co/pcPR0x8oop","24","38:18.0","32","post","unknown","111516","CatholicNewsSvc","WASHINGTON",NA
"1191","<U+0089><db><cf>Llegaremos a Roma y haremos ejecuciones masivas<U+0089><U+06DD>, dice miembro de ISIS
http://t.co/CKqrUBVXAC
@StJoseph_BK 
@DeSalesMedia","0","13:06.0","0","post","unknown","163","NuestraVozDOB","NEW YORK CITY",NA
"1192","RT @DeSalesMedia: The @Pontifex Billboard is complete! It will only be up for a short time so go check it out! #PopeInUSA http://t.co/sniZltt8Tf","0","37:31.0","8","share","male","855","schillermatt",NA,NA
"1193","RT @DeSalesMedia: <e5><c0>Conocen @austeni? Es nuestro periodista oficial para #PapaEnCuba + #PapaEnUSA Sigue + participa en  la conversaci<cc>_n","0","42:48.0","1","share","male","284","StJoseph_BK","NEW YORK CITY",NA
"1194","Shepard 1 has landed to cheers in Washington DC. @Pontifex has landed in the USA! @NETnyTV @DeSalesMedia #PopeInUSA","0","51:14.0","3","post","female","49","KateMeany","NEW YORK CITY",NA
"1195","RT @DeSalesMedia: #PopeFrancis' Prayer for Remembrance at the Multi-religious prayer service #PopeInNYC #PopeInUSA http://t.co/i95DkClwgr","0","06:23.0","3","share","unknown","31598","Smith83K",NA,NA
"1196","RT @futuresinedu: Join us at the @WaldorfNYC to support #CatholicEducation: http://t.co/DAHLqfXZAC #FuturesDinner @karenssueroltd @DeSalesMedia","0","01:54.0","2","share","male","1642","BHoganNYC","New York City",NA
"1197","Join us at the @WaldorfNYC to support #CatholicEducation: http://t.co/DAHLqfXZAC #FuturesDinner @karenssueroltd @DeSalesMedia","2","10:34.0","2","post","unknown","814","futuresinedu","NEW YORK CITY",NA
"1198","Tune in Tuesday, November 24th @ 9pm to view #ShelterInTheCity: https://t.co/tfQpPLiAKQ @TerryDonnellan @NETnyTV @DeSalesMedia","0","51:12.0","0","post","unknown","750","CFBQ","Brooklyn",NA
"1199","RT @DeMedievalist: Thank you @katie_lynn_rose + @currentsny for the excellent piece on @DeSalesMedia new  https://t.co/1N1TsnRfYc page! https://t.co/0EqfkHnE84","0","01:20.0","5","share","unknown","847","DeSalesMedia","Brooklyn",NA
"1200","RT @DeSalesMedia: Hear the song that will welcome #PopeFrancis to Chiapas, Mexico on Feb. 15! @NuestraVozDOB https://t.co/ZtfNs6z5jX https:<U+0089><db>_","0","52:06.0","3","share","unknown","1055","TabletNewspaper","NEW YORK CITY",NA
"1201","RT @DeSalesMedia: #MarchforLife hasn't slowed down even as the snow begins to fall on Washington DC! @AleteiaEN @kathrynlopez @KofC https:/<U+0089><db>_","0","54:07.0","16","share","male","4","HubertPellegrin",NA,NA
"1202","RT @currentsny: Watch @currentsny tonight @ 7:30 for the latest on #jonasblizzard aftermath @NETnyTV @DeSalesMedia #snowmaggedon2016 https:<U+0089><db>_","0","06:52.0","2","share","unknown","1071","TabletNewspaper","NEW YORK CITY",NA
"1203","RT @DeSalesMedia: Check out the 3 billboards we have put up in El Paso to welcome #PopeFrancis! #PapaEnMex @neneos @gli72 https://t.co/Dsuv<U+0089><db>_","0","59:02.0","5","share","unknown","258","NuestraVozDOB","NEW YORK CITY",NA
"1204","RT @DeSalesMedia: 7PM: #TheologyOnTap w/ @themostmrchris- Confession: Where Mercy Abounds @MojaveNYC #Astoria https://t.co/IDSwhlaV5M https<U+0089><db>_","0","54:01.0","2","share","unknown","2743","NY_Arch",NA,NA
"1205","RT @dobpress: The countdown has started! A lil over a month for @DeSalesMedia #WCDnyc. The @BrooklynDiocese's World Comm. Day will honor @F<U+0089><db>_","0","51:27.0","2","share","female","961","jmbogash","Deerfield Beach",NA
"1206","RT @DeSalesMedia: Join us May 11 for the 25th Annual World Communications Day at @MHMarriottBK! #WCDnyc https://t.co/4yjhR64jDC https://t.c<U+0089><db>_","0","29:53.0","6","share","female","763","SJUMission","ST. JOHN",NA
"1207","RT @dobpress: The countdown has started! A lil over a month for @DeSalesMedia #WCDnyc. The @BrooklynDiocese's World Comm. Day will honor @F<U+0089><db>_","0","45:43.0","4","share","male","613","DennisPoust","Albany",NA
"1208","RT @DeSalesMedia: Pope Francis' Instagram success: a model for Catholic social media? https://t.co/qIVIUE9Tzh via @cnalive #WCDnyc https://<U+0089><db>_","0","15:57.0","12","share","unknown","31460","PublicSafetyNL",NA,NA
"1209","The @TabletNewspaper's @ewilkinson_ed at the @cshofdouglaston golf outing. @DeSalesMedia https://t.co/fGNR9AspQi","0","19:13.0","0","post","male","450","TimHarf","NEW YORK CITY",NA
"1210","RT @DeSalesMedia: @FatherRosica on @DeSalesMedia: One of the finest Catholic media operations in North America. #WCDnyc https://t.co/0xNLrY<U+0089><db>_","0","04:05.0","4","share","male","109","DeMedievalist","NEW YORK CITY",NA
"1211","RT @DeSalesMedia: .@FatherRosica: Digital world can be an international weapon of mass destruction, crossing time zones, borders and space.<U+0089><db>_","0","39:23.0","3","share","female","1215","MaryDTP",NA,NA
"1212","RT @DeSalesMedia: .@jenfulwiler: What has gotten peoples attention is Pope Francis' comfort level with informality #WCDnyc","0","27:34.0","1","share","male","505","StJoseph_BK","NEW YORK CITY",NA
"1213","With author of best-selling Tweetable Pope @MikeOLoughlin @DeSalesMedia conference https://t.co/f6Y64kZv5w","0","08:32.0","0","post","male","8951","FatherRosica",NA,NA
"1214","RT @DeSalesMedia: .@FatherRosica: Our goal is to be reaching out, go to the peripheries. Be like the sower, with generosity of sowing #WCDn<U+0089><db>_","0","06:11.0","5","share","unknown","1032","ryanjkingesq","Toledo",NA
"1215","RT @frgelfant: Stop using the @NYDailyNews to print @TabletNewspaper ! @DeSalesMedia","0","06:24.0","1","share","male","262","JamesKuroly",NA,NA
"1216","RT @DeSalesMedia: .@stephrembklyn &amp; Fr. Adamo celebrating Mass w/@CatholicMiami Archbishop Thomas Wenski #WYD2016 #W #Krakow2016 https://t.<U+0089><db>_","0","46:43.0","1","share","male","564","StJoseph_BK","NEW YORK CITY",NA
"1217","RT @StJoseph_BK: .@DeSalesMedia and friends of the Co-Cathedral are busy decorating the outside of the church and rectory for #Christmas! _<d9><ce><U+0649><db>_","0","07:46.0","2","share","female","22372","TheAnchoress",NA,NA
"1218","RT @DeSalesMedia: Let the flame of love wrap around our world","so there will be no more violence and injustice."" #WYDOB #WYD2016 https://t<U+0089><db>_""","http://twitter.com/OldSalesians_FC/statuses/758016586741641217","10:12.0","en","id:twitter.com:609164146","534","45:21.0","The official twitter account for Old Salesians FC. Insta: @oldsalesiansfootballclub Email: oldsalesiansfcbattersea@gmail.com",NA
"1219","RT @DeSalesMedia: More of Instagram's #WYDOB: take2.__ shows USA pride w/ @BrooklynDiocese youth &amp; new friends from China #Krakow2016 https<U+0089><db>_","0","03:26.0","1","share","unknown","332","NuestraVozDOB","NEW YORK CITY",NA
"1220","RT @DeSalesMedia: Fr. Adamo @BrooklynDiocese w/@BishopCaggiano @Diobpt celebrating Mass #WYD2016 #Krakow2016 #WYDOB via @stephrembklyn http<U+0089><db>_","0","33:15.0","3","share",NA,"564","StJoseph_BK","NEW YORK CITY",NA
"1221","RT @StJoseph_BK: https://t.co/aTog9shCyt by @JamesMartinSJ https://t.co/fDfdYfrUWB feat by @DeSalesMedia Daily Catholic News &amp;Opinion https<U+0089><db>_","0","13:31.0","1","share","unknown","1531","BrooklynDiocese","Brooklyn",NA
"1222","RT @stbernadettebk: @NETnyTV @DeSalesMedia Thanks for Sunday's Mission Mass! @BpMassa @BrooklynDiocese  @dobpress https://t.co/oDUuvd0waL","0","54:01.0","4","share","unknown","1537","BrooklynDiocese","Brooklyn",NA
"1223","RT @ctnbrooklyn: @BrooklynDiocese DREs working with their new iPads courtesy of @DeSalesMedia Technology Grant https://t.co/I7y2Wf2bnS","0","18:57.0","2","share","unknown","1291","DeSalesMedia","Brooklyn",NA
"1224","RT @StFinbarBklyn: The Runners made it home. Representing St. Finbar! #OurLadyofGuadalupe @DeSalesMedia @TabletNewspaper @NETnyTV https://t<U+0089><db>_","0","17:20.0","1","share","male","267","frgelfant","Brooklyn",NA
"1225","RT @DeSalesMedia: Christmas to-do lists can be long, don't forget the most important 'to-do.' Here's our new video! https://t.co/yhnI9JAf3N<U+0089><db>_","0","25:30.0","13","share","unknown","40","stephrembklyn",NA,NA
"1226","RT @DeSalesMedia: 2nd Annual Men<U+0089><U+06EA>s Conference in @BrooklynDiocese will on Saturday, 2/11/17 from 9 am- 4pm at: The Immaculate Conception Ce<U+0089><db>_","0","07:04.0","1","share","male","738","StJoseph_BK","Brooklyn",NA
"1227","RT @DeSalesMedia: Don't miss the 2nd Annual Men's Conference on Sat., Feb. 11 from 9am-4Pm at the Immaculate Conception Center! https://t.c<U+0089><db>_","0","04:23.0","3","share","unknown","355","NuestraVozDOB","NEW YORK CITY",NA
"1228","RT @DeSalesMedia: Celebrating vocations is today's theme for Catholic School's Week #CSW17 --Let's encourage students to use their talents<U+0089><db>_","0","18:08.0","2","share","female","137","berlykim22",NA,NA
"1229","RT @CafeconCristo: Hoy @DiosNuncaDuerme visita Ecuador. <e5><c1>Prep<cc><c1>rate para llorar,re<cc>_r y saltar! 

http://t.co/wPS3DhPi4Z

@DeSalesMedia http://t.co/fJSxxgijte","0","27:02.0","2","share","female","194","TiaCarmenC",NA,NA
"1230","RT @DeSalesMedia: The crew from Our Lady of Martyrs at #BCYD!! #brooklyncatholic @ChrisStefanick @roopabhopale http://t.co/5TN8kKbfhJ","0","16:45.0","1","share","male","202","StJoseph_BK","NEW YORK CITY",NA
"1231","RT @Bike4Vocations: And they are off! Witnessing the Gospel of Jesus Christ and the vocation of priesthood @DRVCvocations @DeSalesMedia http://t.co/WVTNERO79T","0","56:09.0","1","share","male","8569","mattswaim","Cincinnati",NA
"1232","RT @DeSalesMedia: #WCDnyc #swagbag #brooklyn and #queens http://t.co/eN7PReMYS0","0","31:00.0","3","share","male","24","DeMedievalist","NEW YORK CITY",NA
